"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"25-32"	"d-n"	0.588846182917667	"b"	"C"
"25-32"	"d-r"	0.648280423280375	"b"	"C"
"25-32"	"d-s"	0.834083029640417	"b"	"C"
"25-32"	"d-t"	0.603012660619771	"b"	"C"
"25-32"	"d-th"	0.583654761904625	"b"	"C"
"25-32"	"d-v"	0.639321180555563	"b"	"C"
"25-32"	"d-w"	0.6741964285715	"b"	"C"
"25-32"	"d-y"	0.576693452380937	"b"	"C"
"25-32"	"d-z"	0.786167328042333	"b"	"C"
"25-32"	"dh-g"	0.6635	"b"	"C"
"25-32"	"dh-hh"	0.674101962081125	"b"	"C"
"25-32"	"dh-k"	0.732795138888917	"b"	"C"
"25-32"	"dh-l"	0.736178240740625	"b"	"C"
"25-32"	"dh-m"	0.64954861111115	"b"	"C"
"25-32"	"dh-p"	0.74695833333325	"b"	"C"
"25-32"	"dh-r"	0.6315	"b"	"C"
"25-32"	"dh-s"	0.802791666666688	"b"	"C"
"25-32"	"dh-sh"	0.77600000000025	"b"	"C"
"25-32"	"dh-t"	0.688	"b"	"C"
"25-32"	"dh-th"	0.553577380952375	"b"	"C"
"25-32"	"dh-w"	0.8398680555555	"b"	"C"
"25-32"	"dh-y"	0.62	"b"	"C"
"25-32"	"eh-er"	0.68575	"b"	"V"
"25-32"	"eh-ey"	0.41875	"b"	"V"
"25-32"	"eh-ih"	0.560365630511417	"b"	"V"
"25-32"	"eh-iy"	0.614964947089917	"b"	"V"
"25-32"	"eh-ow"	0.75535141093475	"b"	"V"
"25-32"	"eh-uw"	0.62340277777775	"b"	"V"
"25-32"	"er-ey"	0.8490625	"b"	"V"
"25-32"	"er-ih"	0.721222222222167	"b"	"V"
"25-32"	"er-iy"	0.83212361111115	"b"	"V"
"25-32"	"er-uw"	0.648138888889	"b"	"V"
"25-32"	"ey-ih"	0.541384920635	"b"	"V"
"25-32"	"ey-iy"	0.597739583333333	"b"	"V"
"25-32"	"ey-ow"	0.6165625	"b"	"V"
"25-32"	"ey-uw"	0.590255070546667	"b"	"V"
"25-32"	"f-g"	0.58157142857125	"b"	"C"
"25-32"	"f-hh"	0.39625	"b"	"C"
"25-32"	"f-k"	0.692103174603167	"b"	"C"
"25-32"	"f-l"	0.67685185185175	"b"	"C"
"25-32"	"f-m"	0.78278472222225	"b"	"C"
"25-32"	"f-n"	0.791353009259208	"b"	"C"
"25-32"	"f-ng"	0.73576543209875	"b"	"C"
"25-32"	"f-p"	0.685119047619	"b"	"C"
"25-32"	"f-r"	0.807942019400417	"b"	"C"
"25-32"	"f-s"	0.692906604308333	"b"	"C"
"25-32"	"f-t"	0.708506472033375	"b"	"C"
"25-32"	"f-th"	0.552291666666667	"b"	"C"
"25-32"	"f-v"	0.75271412037025	"b"	"C"
"25-32"	"f-w"	0.73854166666675	"b"	"C"
"25-32"	"f-y"	0.72222222222225	"b"	"C"
"25-32"	"f-z"	0.64875	"b"	"C"
"25-32"	"g-hh"	0.58839285714275	"b"	"C"
"25-32"	"g-k"	0.52037037037025	"b"	"C"
"25-32"	"g-m"	0.74928571428575	"b"	"C"
"25-32"	"g-n"	0.708743386243417	"b"	"C"
"25-32"	"g-s"	0.777290178571375	"b"	"C"
"25-32"	"g-t"	0.727625	"b"	"C"
"25-32"	"g-w"	0.927875	"b"	"C"
"25-32"	"hh-k"	0.795788628472187	"b"	"C"
"25-32"	"hh-m"	0.74328125	"b"	"C"
"25-32"	"hh-n"	0.677754629629625	"b"	"C"
"25-32"	"hh-p"	0.64291666666675	"b"	"C"
"25-32"	"hh-r"	0.74975	"b"	"C"
"25-32"	"hh-s"	0.818888888888917	"b"	"C"
"25-32"	"hh-sh"	0.7683333333335	"b"	"C"
"25-32"	"hh-t"	0.577	"b"	"C"
"25-32"	"hh-th"	0.5349375	"b"	"C"
"25-32"	"hh-w"	0.9488125	"b"	"C"
"25-32"	"hh-y"	0.66575	"b"	"C"
"25-32"	"ih-iy"	0.55064338624345	"b"	"V"
"25-32"	"ih-ow"	0.669589380196583	"b"	"V"
"25-32"	"ih-uh"	0.669583333333375	"b"	"V"
"25-32"	"ih-uw"	0.628749999999875	"b"	"V"
"25-32"	"iy-ow"	0.6781875	"b"	"V"
"25-32"	"iy-uw"	0.623958333333288	"b"	"V"
"25-32"	"jh-k"	0.609598765432	"b"	"C"
"25-32"	"jh-s"	0.76987654320975	"b"	"C"
"25-32"	"jh-w"	0.816666666666625	"b"	"C"
"25-32"	"k-l"	0.84424479166675	"b"	"C"
"25-32"	"k-m"	0.89572222222225	"b"	"C"
"25-32"	"k-n"	0.707018849206375	"b"	"C"
"25-32"	"k-ng"	0.74392824074075	"b"	"C"
"25-32"	"k-r"	0.83083333333325	"b"	"C"
"25-32"	"k-s"	0.818757302689625	"b"	"C"
"25-32"	"k-sh"	0.81675	"b"	"C"
"25-32"	"k-t"	0.690414021164042	"b"	"C"
"25-32"	"k-th"	0.84375	"b"	"C"
"25-32"	"k-v"	0.7231865079365	"b"	"C"
"25-32"	"k-w"	0.88505902777775	"b"	"C"
"25-32"	"k-y"	0.805982142857125	"b"	"C"
"25-32"	"k-z"	0.77447916666675	"b"	"C"
"25-32"	"l-m"	0.682682098765417	"b"	"C"
"25-32"	"l-n"	0.697393282312917	"b"	"C"
"25-32"	"l-ng"	0.79883333333325	"b"	"C"
"25-32"	"l-p"	0.90916666666675	"b"	"C"
"25-32"	"l-r"	0.804100340136036	"b"	"C"
"25-32"	"l-s"	0.87564660493825	"b"	"C"
"25-32"	"l-t"	0.753998105106222	"b"	"C"
"25-32"	"l-th"	0.7985	"b"	"C"
"25-32"	"l-v"	0.97222222222225	"b"	"C"
"25-32"	"l-z"	0.79588888888875	"b"	"C"
"25-32"	"m-n"	0.585867630385464	"b"	"C"
"25-32"	"m-p"	0.7265625	"b"	"C"
"25-32"	"m-r"	0.80409424603175	"b"	"C"
"25-32"	"m-s"	0.927565848214313	"b"	"C"
"25-32"	"m-sh"	0.89270833333325	"b"	"C"
"25-32"	"m-t"	0.811466765873	"b"	"C"
"25-32"	"m-v"	0.69595833333325	"b"	"C"
"25-32"	"m-w"	0.529513888888833	"b"	"C"
"25-32"	"m-z"	0.869902777777833	"b"	"C"
"25-32"	"n-ng"	0.491501873897722	"b"	"C"
"25-32"	"n-r"	0.73346924603175	"b"	"C"
"25-32"	"n-s"	0.875716869212979	"b"	"C"
"25-32"	"n-t"	0.637079998110367	"b"	"C"
"25-32"	"n-th"	0.78890079365075	"b"	"C"
"25-32"	"n-v"	0.5780380291005	"b"	"C"
"25-32"	"n-w"	0.721726190476	"b"	"C"
"25-32"	"n-z"	0.8657071995465	"b"	"C"
"25-32"	"ng-r"	0.722044973545083	"b"	"C"
"25-32"	"ng-s"	0.870787037037	"b"	"C"
"25-32"	"ng-t"	0.58503273809525	"b"	"C"
"25-32"	"ng-th"	0.836180555555625	"b"	"C"
"25-32"	"ng-v"	0.61715277777775	"b"	"C"
"25-32"	"ng-z"	0.7435	"b"	"C"
"25-32"	"ow-uw"	0.49083333333325	"b"	"V"
"25-32"	"p-r"	0.70625	"b"	"C"
"25-32"	"p-sh"	0.79583333333325	"b"	"C"
"25-32"	"p-t"	0.634523809524	"b"	"C"
"25-32"	"p-th"	0.75625	"b"	"C"
"25-32"	"p-w"	0.9354166666665	"b"	"C"
"25-32"	"r-s"	0.926487008692375	"b"	"C"
"25-32"	"r-sh"	0.71499999999975	"b"	"C"
"25-32"	"r-t"	0.731041585681857	"b"	"C"
"25-32"	"r-th"	0.79428273809525	"b"	"C"
"25-32"	"r-v"	0.773278356481375	"b"	"C"
"25-32"	"r-w"	0.62237268518525	"b"	"C"
"25-32"	"r-y"	0.56111111111125	"b"	"C"
"25-32"	"r-z"	0.801214285714375	"b"	"C"
"25-32"	"s-sh"	0.96527777777775	"b"	"C"
"25-32"	"s-t"	0.892970278250225	"b"	"C"
"25-32"	"s-th"	0.79473278061225	"b"	"C"
"25-32"	"s-v"	0.7919810846561	"b"	"C"
"25-32"	"s-w"	0.962567986718464	"b"	"C"
"25-32"	"s-y"	0.99452380952375	"b"	"C"
"25-32"	"s-z"	0.59864887566145	"b"	"C"
"25-32"	"sh-t"	0.82703869047625	"b"	"C"
"25-32"	"sh-w"	0.9851041666665	"b"	"C"
"25-32"	"t-th"	0.677768518518417	"b"	"C"
"25-32"	"t-v"	0.650462159863964	"b"	"C"
"25-32"	"t-w"	0.5543055555555	"b"	"C"
"25-32"	"t-y"	0.583572282848375	"b"	"C"
"25-32"	"t-z"	0.834666524943214	"b"	"C"
"25-32"	"th-w"	0.7049756944445	"b"	"C"
"25-32"	"th-y"	0.688250000000125	"b"	"C"
"25-32"	"th-z"	0.686	"b"	"C"
"25-32"	"v-w"	0.52569444444425	"b"	"C"
"25-32"	"v-z"	0.7678011904763	"b"	"C"
"25-32"	"w-y"	0.62291666666675	"b"	"C"
"25-32"	"w-z"	0.7569444444445	"b"	"C"
"25-33"	"aa-ae"	0.82898148148175	"b"	"V"
"25-33"	"aa-ah"	0.7322307925485	"b"	"V"
"25-33"	"aa-ay"	0.80339120370375	"b"	"V"
"25-33"	"aa-eh"	0.700909226190437	"b"	"V"
"25-33"	"aa-ey"	0.759013694019313	"b"	"V"
"25-33"	"aa-ih"	0.74894054232805	"b"	"V"
"25-33"	"aa-ow"	0.706835813492125	"b"	"V"
"25-33"	"aa-uw"	0.879145250692917	"b"	"V"
"25-33"	"ae-ah"	0.523765432098797	"b"	"V"
"25-33"	"ae-aw"	0.60822916666675	"b"	"V"
"25-33"	"ae-ay"	0.60709027777775	"b"	"V"
"25-33"	"ae-eh"	0.505875992063375	"b"	"V"
"25-33"	"ae-er"	0.721851851851917	"b"	"V"
"25-33"	"ae-ih"	0.559497236394554	"b"	"V"
"25-33"	"ae-iy"	0.6988148809524	"b"	"V"
"25-33"	"ae-ow"	0.769107142857125	"b"	"V"
"25-33"	"ae-uw"	0.6639375	"b"	"V"
"25-33"	"ah-aw"	0.636	"b"	"V"
"25-33"	"ah-ay"	0.554225	"b"	"V"
"25-33"	"ah-eh"	0.572800540123438	"b"	"V"
"25-33"	"ah-er"	0.67243441358025	"b"	"V"
"25-33"	"ah-ey"	0.59625	"b"	"V"
"25-33"	"ah-ih"	0.556788279478407	"b"	"V"
"25-33"	"ah-iy"	0.7062607142857	"b"	"V"
"25-33"	"ah-ow"	0.649607638888958	"b"	"V"
"25-33"	"ah-uw"	0.600733796296375	"b"	"V"
"25-33"	"aw-eh"	0.6159375	"b"	"V"
"25-33"	"aw-ey"	0.7901785714285	"b"	"V"
"25-33"	"aw-ih"	0.690570436507937	"b"	"V"
"25-33"	"aw-iy"	0.834375	"b"	"V"
"25-33"	"aw-ow"	0.58841269841275	"b"	"V"
"25-33"	"ay-eh"	0.676626984126875	"b"	"V"
"25-33"	"ay-ey"	0.598125	"b"	"V"
"25-33"	"ay-ih"	0.6126274305556	"b"	"V"
"25-33"	"ay-iy"	0.80552083333325	"b"	"V"
"25-33"	"ay-ow"	0.737737654321	"b"	"V"
"25-33"	"ay-uh"	0.71575	"b"	"V"
"25-33"	"ay-uw"	0.74822916666675	"b"	"V"
"25-33"	"b-d"	0.625736111111125	"b"	"C"
"25-33"	"b-dh"	0.628604166666625	"b"	"C"
"25-33"	"b-f"	0.54583333333325	"b"	"C"
"25-33"	"b-hh"	0.732604166666625	"b"	"C"
"25-33"	"b-jh"	0.6098055555555	"b"	"C"
"25-33"	"b-k"	0.774414351851833	"b"	"C"
"25-33"	"b-l"	0.7084375	"b"	"C"
"25-33"	"b-m"	0.64908159722225	"b"	"C"
"25-33"	"b-p"	0.6284722222225	"b"	"C"
"25-33"	"b-r"	0.679053240740663	"b"	"C"
"25-33"	"b-s"	0.975610119047625	"b"	"C"
"25-33"	"b-sh"	0.92037037037025	"b"	"C"
"25-33"	"b-t"	0.6515476190475	"b"	"C"
"25-33"	"b-th"	0.606937562003875	"b"	"C"
"25-33"	"b-v"	0.57233333333325	"b"	"C"
"25-33"	"b-w"	0.704394675925833	"b"	"C"
"25-33"	"b-y"	0.72	"b"	"C"
"25-33"	"b-z"	0.9279166666665	"b"	"C"
"25-33"	"ch-d"	0.939236111111	"b"	"C"
"25-33"	"ch-m"	0.971111111111	"b"	"C"
"25-33"	"ch-n"	0.87513888888875	"b"	"C"
"25-33"	"ch-s"	0.986111111111	"b"	"C"
"25-33"	"ch-t"	0.874722222222	"b"	"C"
"25-33"	"ch-v"	0.77958333333325	"b"	"C"
"25-33"	"ch-z"	0.93486111111125	"b"	"C"
"25-33"	"d-dh"	0.529701554232833	"b"	"C"
"25-33"	"d-f"	0.70064342403625	"b"	"C"
"25-33"	"d-g"	0.54693877551025	"b"	"C"
"25-33"	"d-hh"	0.687251133786917	"b"	"C"
"25-33"	"d-k"	0.76525	"b"	"C"
"25-33"	"d-m"	0.69596412374475	"b"	"C"
"25-33"	"d-n"	0.592249858276667	"b"	"C"
"25-33"	"d-r"	0.711361111111	"b"	"C"
"25-33"	"d-s"	0.933767266628889	"b"	"C"
"25-33"	"d-t"	0.632965691137583	"b"	"C"
"25-33"	"d-th"	0.681732142857125	"b"	"C"
"25-33"	"d-v"	0.709546130952312	"b"	"C"
"25-33"	"d-w"	0.81625	"b"	"C"
"25-33"	"d-y"	0.671833333333313	"b"	"C"
"25-33"	"d-z"	0.91887345679	"b"	"C"
"25-33"	"dh-g"	0.58575	"b"	"C"
"25-33"	"dh-hh"	0.6475439814815	"b"	"C"
"25-33"	"dh-k"	0.68375	"b"	"C"
"25-33"	"dh-l"	0.755861111111125	"b"	"C"
"25-33"	"dh-m"	0.7382841269841	"b"	"C"
"25-33"	"dh-p"	0.78658333333325	"b"	"C"
"25-33"	"dh-r"	0.64397321428575	"b"	"C"
"25-33"	"dh-s"	0.871644345238125	"b"	"C"
"25-33"	"dh-sh"	0.8845	"b"	"C"
"25-33"	"dh-t"	0.698	"b"	"C"
"25-33"	"dh-th"	0.33853125	"b"	"C"
"25-33"	"dh-w"	0.780324404761917	"b"	"C"
"25-33"	"dh-y"	0.64025	"b"	"C"
"25-33"	"eh-er"	0.651774691358	"b"	"V"
"25-33"	"eh-ey"	0.71540178571425	"b"	"V"
"25-33"	"eh-ih"	0.631650628306875	"b"	"V"
"25-33"	"eh-iy"	0.652798996913542	"b"	"V"
"25-33"	"eh-ow"	0.827105820105833	"b"	"V"
"25-33"	"eh-uw"	0.64656084656075	"b"	"V"
"25-33"	"er-ey"	0.7634375	"b"	"V"
"25-33"	"er-ih"	0.88437169312175	"b"	"V"
"25-33"	"er-iy"	0.8723786044973	"b"	"V"
"25-33"	"er-uw"	0.78359027777775	"b"	"V"
"25-33"	"ey-ih"	0.57653125	"b"	"V"
"25-33"	"ey-iy"	0.6858819444445	"b"	"V"
"25-33"	"ey-ow"	0.60083333333325	"b"	"V"
"25-33"	"ey-uw"	0.666851851852	"b"	"V"
"25-33"	"f-g"	0.719	"b"	"C"
"25-33"	"f-hh"	0.8308333333335	"b"	"C"
"25-33"	"f-k"	0.781814814814833	"b"	"C"
"25-33"	"f-l"	0.93882275132275	"b"	"C"
"25-33"	"f-m"	0.93884126984125	"b"	"C"
"25-33"	"f-n"	0.901620370370375	"b"	"C"
"25-33"	"f-ng"	0.92743364197525	"b"	"C"
"25-33"	"f-p"	0.7680555555555	"b"	"C"
"25-33"	"f-r"	0.856998456790167	"b"	"C"
"25-33"	"f-s"	0.896148093033458	"b"	"C"
"25-33"	"f-t"	0.75785879629625	"b"	"C"
"25-33"	"f-th"	0.616041666666583	"b"	"C"
"25-33"	"f-v"	0.807445987654333	"b"	"C"
"25-33"	"f-w"	0.90520833333325	"b"	"C"
"25-33"	"f-y"	0.97916666666675	"b"	"C"
"25-33"	"f-z"	0.85708333333325	"b"	"C"
"25-33"	"g-hh"	0.66916666666675	"b"	"C"
"25-33"	"g-k"	0.629375	"b"	"C"
"25-33"	"g-m"	0.791	"b"	"C"
"25-33"	"g-n"	0.717130952380833	"b"	"C"
"25-33"	"g-s"	0.888770833333375	"b"	"C"
"25-33"	"g-t"	0.66477777777775	"b"	"C"
"25-33"	"g-w"	0.916812500000125	"b"	"C"
"25-33"	"hh-k"	0.656880208333375	"b"	"C"
"25-33"	"hh-m"	0.835193452380875	"b"	"C"
"25-33"	"hh-n"	0.764513888888875	"b"	"C"
"25-33"	"hh-p"	0.77135416666675	"b"	"C"
"25-33"	"hh-r"	0.68725	"b"	"C"
"25-33"	"hh-s"	0.948657407407417	"b"	"C"
"25-33"	"hh-sh"	0.77208333333325	"b"	"C"
"25-33"	"hh-t"	0.5865	"b"	"C"
"25-33"	"hh-th"	0.55465625	"b"	"C"
"25-33"	"hh-w"	0.91495535714275	"b"	"C"
"25-33"	"hh-y"	0.735	"b"	"C"
"25-33"	"ih-iy"	0.6442575396826	"b"	"V"
"25-33"	"ih-ow"	0.699858906525583	"b"	"V"
"25-33"	"ih-uh"	0.6429375	"b"	"V"
"25-33"	"ih-uw"	0.6864814814815	"b"	"V"
"25-33"	"iy-ow"	0.750375	"b"	"V"
"25-33"	"iy-uw"	0.796736111111125	"b"	"V"
"25-33"	"jh-k"	0.7349537037035	"b"	"C"
"25-33"	"jh-s"	0.8976666666665	"b"	"C"
"25-33"	"jh-w"	0.823340277777875	"b"	"C"
"25-33"	"k-l"	0.91639880952375	"b"	"C"
"25-33"	"k-m"	0.783151041666625	"b"	"C"
"25-33"	"k-n"	0.755234209656083	"b"	"C"
"25-33"	"k-ng"	0.7535439814815	"b"	"C"
"25-33"	"k-r"	0.89575	"b"	"C"
"25-33"	"k-s"	0.92539409722225	"b"	"C"
"25-33"	"k-sh"	0.8593333333335	"b"	"C"
"25-33"	"k-t"	0.69201102292775	"b"	"C"
"25-33"	"k-th"	0.73296875	"b"	"C"
"25-33"	"k-v"	0.842920634920667	"b"	"C"
"25-33"	"k-w"	0.894060763888875	"b"	"C"
"25-33"	"k-y"	0.856625	"b"	"C"
"25-33"	"k-z"	0.8979365079365	"b"	"C"
"25-33"	"l-m"	0.665611111111083	"b"	"C"
"25-33"	"l-n"	0.741341600529208	"b"	"C"
"25-33"	"l-ng"	0.88007936507925	"b"	"C"
"25-33"	"l-p"	0.88375	"b"	"C"
"25-33"	"l-r"	0.823396825396821	"b"	"C"
"25-33"	"l-s"	0.9453465608465	"b"	"C"
"25-33"	"l-t"	0.7842199546485	"b"	"C"
"25-33"	"l-th"	0.81126984126975	"b"	"C"
"25-33"	"l-v"	0.80740740740725	"b"	"C"
"25-33"	"l-z"	0.90928571428575	"b"	"C"
"25-33"	"m-n"	0.598887797094143	"b"	"C"
"25-33"	"m-p"	0.845486111111	"b"	"C"
"25-33"	"m-r"	0.785513888888833	"b"	"C"
"25-33"	"m-s"	0.988140831679875	"b"	"C"
"25-33"	"m-sh"	0.9413194444445	"b"	"C"
"25-33"	"m-t"	0.801331349206437	"b"	"C"
"25-33"	"m-v"	0.683703125	"b"	"C"
"25-33"	"m-w"	0.632395833333333	"b"	"C"
"25-33"	"m-z"	0.93955902777775	"b"	"C"
"25-33"	"n-ng"	0.555992994317111	"b"	"C"
"25-33"	"n-r"	0.756030092592611	"b"	"C"
"25-33"	"n-s"	0.932514157572771	"b"	"C"
"25-33"	"n-t"	0.6590025447216	"b"	"C"
"25-33"	"n-th"	0.877004629629583	"b"	"C"
"25-33"	"n-v"	0.599501212522083	"b"	"C"
"25-33"	"n-w"	0.63392857142825	"b"	"C"
"25-33"	"n-z"	0.949916367472929	"b"	"C"
"25-33"	"ng-r"	0.86983730158725	"b"	"C"
"25-33"	"ng-s"	0.944020833333333	"b"	"C"
"25-33"	"ng-t"	0.680774948559708	"b"	"C"
"25-33"	"ng-th"	0.86633333333325	"b"	"C"
"25-33"	"ng-v"	0.61947048611125	"b"	"C"
"25-33"	"ng-z"	0.92975	"b"	"C"
"25-33"	"ow-uw"	0.53	"b"	"V"
"25-33"	"p-r"	0.7378125	"b"	"C"
"25-33"	"p-sh"	0.878125	"b"	"C"
"25-33"	"p-t"	0.72716049382725	"b"	"C"
"25-33"	"p-th"	0.73861111111125	"b"	"C"
"25-33"	"p-w"	0.897972470238	"b"	"C"
"25-33"	"r-s"	0.952773809523792	"b"	"C"
"25-33"	"r-sh"	0.8075	"b"	"C"
"25-33"	"r-t"	0.7319122260015	"b"	"C"
"25-33"	"r-th"	0.794539792768875	"b"	"C"
"25-33"	"r-v"	0.928583140432125	"b"	"C"
"25-33"	"r-w"	0.614500661375583	"b"	"C"
"25-33"	"r-y"	0.67430555555575	"b"	"C"
"25-33"	"r-z"	0.963263888888875	"b"	"C"
"25-33"	"s-sh"	0.9875	"b"	"C"
"25-33"	"s-t"	0.9012042280801	"b"	"C"
"25-33"	"s-th"	0.914584821428625	"b"	"C"
"25-33"	"s-v"	0.9446943452381	"b"	"C"
"25-33"	"s-w"	0.978059523809536	"b"	"C"
"25-33"	"s-y"	0.977678571428625	"b"	"C"
"25-33"	"s-z"	0.53352202380955	"b"	"C"
"25-33"	"sh-t"	0.835119047619	"b"	"C"
"25-33"	"sh-w"	0.98690476190475	"b"	"C"
"25-33"	"t-th"	0.623796296296333	"b"	"C"
"25-33"	"t-v"	0.643220769557786	"b"	"C"
"25-33"	"t-w"	0.66388227513225	"b"	"C"
"25-33"	"t-y"	0.608113425925917	"b"	"C"
"25-33"	"t-z"	0.906297335600893	"b"	"C"
"25-33"	"th-w"	0.855907118055625	"b"	"C"
"25-33"	"th-y"	0.76125	"b"	"C"
"25-33"	"th-z"	0.82125	"b"	"C"
"25-33"	"v-w"	0.631	"b"	"C"
"25-33"	"v-z"	0.8986286706349	"b"	"C"
"25-33"	"w-y"	0.790625	"b"	"C"
"25-33"	"w-z"	0.879	"b"	"C"
"26-27"	"aa-ae"	0.94223214285725	"b"	"V"
"26-27"	"aa-ah"	0.66958200139625	"b"	"V"
"26-27"	"aa-ay"	0.91816964285725	"b"	"V"
"26-27"	"aa-eh"	0.744125	"b"	"V"
"26-27"	"aa-ey"	0.68421130952375	"b"	"V"
"26-27"	"aa-ih"	0.7620704018645	"b"	"V"
"26-27"	"aa-ow"	0.652430555555625	"b"	"V"
"26-27"	"aa-uw"	0.852334435626167	"b"	"V"
"26-27"	"ae-ah"	0.563561980347667	"b"	"V"
"26-27"	"ae-aw"	0.84379166666675	"b"	"V"
"26-27"	"ae-ay"	0.69827777777775	"b"	"V"
"26-27"	"ae-eh"	0.595479511601792	"b"	"V"
"26-27"	"ae-er"	0.7853819444445	"b"	"V"
"26-27"	"ae-ih"	0.548162499325143	"b"	"V"
"26-27"	"ae-iy"	0.7869992063492	"b"	"V"
"26-27"	"ae-ow"	0.7381845238095	"b"	"V"
"26-27"	"ae-uw"	0.705	"b"	"V"
"26-27"	"ah-aw"	0.723458333333375	"b"	"V"
"26-27"	"ah-ay"	0.73734999999995	"b"	"V"
"26-27"	"ah-eh"	0.6024852115615	"b"	"V"
"26-27"	"ah-er"	0.803515625000125	"b"	"V"
"26-27"	"ah-ey"	0.74025	"b"	"V"
"26-27"	"ah-ih"	0.5419474619709	"b"	"V"
"26-27"	"ah-iy"	0.7737646825398	"b"	"V"
"26-27"	"ah-ow"	0.568441137566125	"b"	"V"
"26-27"	"ah-uw"	0.59541666666675	"b"	"V"
"26-27"	"aw-eh"	0.85520833333325	"b"	"V"
"26-27"	"aw-ey"	0.794642857143	"b"	"V"
"26-27"	"aw-ih"	0.819630208333375	"b"	"V"
"26-27"	"aw-iy"	0.95932539682525	"b"	"V"
"26-27"	"aw-ow"	0.642412257495667	"b"	"V"
"26-27"	"ay-eh"	0.738107638889	"b"	"V"
"26-27"	"ay-ey"	0.59625	"b"	"V"
"26-27"	"ay-ih"	0.63894642857145	"b"	"V"
"26-27"	"ay-iy"	0.88819444444425	"b"	"V"
"26-27"	"ay-ow"	0.815833333333375	"b"	"V"
"26-27"	"ay-uh"	0.71484375	"b"	"V"
"26-27"	"ay-uw"	0.7120555555555	"b"	"V"
"26-27"	"b-d"	0.623583333333375	"b"	"C"
"26-27"	"b-dh"	0.719234653635063	"b"	"C"
"26-27"	"b-f"	0.84	"b"	"C"
"26-27"	"b-hh"	0.63175	"b"	"C"
"26-27"	"b-jh"	0.68970833333325	"b"	"C"
"26-27"	"b-k"	0.734212962962917	"b"	"C"
"26-27"	"b-l"	0.782499999999875	"b"	"C"
"26-27"	"b-m"	0.617615740740812	"b"	"C"
"26-27"	"b-p"	0.6975	"b"	"C"
"26-27"	"b-r"	0.746062127976125	"b"	"C"
"26-27"	"b-s"	0.93221875	"b"	"C"
"26-27"	"b-sh"	0.906875	"b"	"C"
"26-27"	"b-t"	0.55451388888875	"b"	"C"
"26-27"	"b-th"	0.706657986111062	"b"	"C"
"26-27"	"b-v"	0.770580357143	"b"	"C"
"26-27"	"b-w"	0.728380125661375	"b"	"C"
"26-27"	"b-y"	0.77875	"b"	"C"
"26-27"	"b-z"	0.92291666666675	"b"	"C"
"26-27"	"ch-d"	0.9002604166665	"b"	"C"
"26-27"	"ch-m"	0.97421875	"b"	"C"
"26-27"	"ch-n"	0.975	"b"	"C"
"26-27"	"ch-s"	0.884263392857	"b"	"C"
"26-27"	"ch-t"	0.9740625	"b"	"C"
"26-27"	"ch-v"	0.84796875	"b"	"C"
"26-27"	"ch-z"	0.92515625	"b"	"C"
"26-27"	"d-dh"	0.585251322751333	"b"	"C"
"26-27"	"d-f"	0.789569072420583	"b"	"C"
"26-27"	"d-g"	0.55171130952375	"b"	"C"
"26-27"	"d-hh"	0.687275407848333	"b"	"C"
"26-27"	"d-k"	0.783125	"b"	"C"
"26-27"	"d-m"	0.708327380952333	"b"	"C"
"26-27"	"d-n"	0.674096932870375	"b"	"C"
"26-27"	"d-r"	0.891125	"b"	"C"
"26-27"	"d-s"	0.867821930727056	"b"	"C"
"26-27"	"d-t"	0.626325782627833	"b"	"C"
"26-27"	"d-th"	0.68778472222225	"b"	"C"
"26-27"	"d-v"	0.656044374173313	"b"	"C"
"26-27"	"d-w"	0.864285714286	"b"	"C"
"26-27"	"d-y"	0.756373883928563	"b"	"C"
"26-27"	"d-z"	0.883920138888917	"b"	"C"
"26-27"	"dh-g"	0.6083035714285	"b"	"C"
"26-27"	"dh-hh"	0.66749570105825	"b"	"C"
"26-27"	"dh-k"	0.716666666666667	"b"	"C"
"26-27"	"dh-l"	0.767861111111062	"b"	"C"
"26-27"	"dh-m"	0.72780298353915	"b"	"C"
"26-27"	"dh-p"	0.90275	"b"	"C"
"26-27"	"dh-r"	0.736069196428562	"b"	"C"
"26-27"	"dh-s"	0.888512972608063	"b"	"C"
"26-27"	"dh-sh"	0.9208333333335	"b"	"C"
"26-27"	"dh-t"	0.6825	"b"	"C"
"26-27"	"dh-th"	0.5527648809525	"b"	"C"
"26-27"	"dh-w"	0.784693452380917	"b"	"C"
"26-27"	"dh-y"	0.58325	"b"	"C"
"26-27"	"eh-er"	0.74614197530875	"b"	"V"
"26-27"	"eh-ey"	0.88095238095225	"b"	"V"
"26-27"	"eh-ih"	0.60876543209875	"b"	"V"
"26-27"	"eh-iy"	0.726448016397875	"b"	"V"
"26-27"	"eh-ow"	0.778912698412583	"b"	"V"
"26-27"	"eh-uw"	0.78742283950625	"b"	"V"
"26-27"	"er-ey"	0.95333333333325	"b"	"V"
"26-27"	"er-ih"	0.80001028806575	"b"	"V"
"26-27"	"er-iy"	0.92695478395065	"b"	"V"
"26-27"	"er-uw"	0.826618441358	"b"	"V"
"26-27"	"ey-ih"	0.60265138154025	"b"	"V"
"26-27"	"ey-iy"	0.708144557823083	"b"	"V"
"26-27"	"ey-ow"	0.9075	"b"	"V"
"26-27"	"ey-uw"	0.66226111937825	"b"	"V"
"26-27"	"f-g"	0.7276785714285	"b"	"C"
