talker_2	talker_1	phone_2	phone_1	by	score	n
29	30	w	hh	SIL-iy	0.358333333333	600
29	30	w	m	SIL-iy	0.342857142857	210
29	30	w	p	SIL-iy	0.735	600
29	30	w	r	SIL-iy	0.552380952381	210
29	30	w	sh	SIL-iy	0.864285714286	140
29	31	b	dh	SIL-iy	0.618333333333	600
29	31	b	hh	SIL-iy	0.141666666667	360
29	31	b	m	SIL-iy	0.72619047619	168
29	31	b	p	SIL-iy	0.531481481481	540
29	31	b	r	SIL-iy	0.788888888889	180
29	31	b	sh	SIL-iy	0.666666666667	42
29	31	b	w	SIL-iy	0.876666666667	300
29	31	dh	b	SIL-iy	0.5625	240
29	31	dh	hh	SIL-iy	0.446666666667	600
29	31	dh	m	SIL-iy	0.610714285714	280
29	31	dh	p	SIL-iy	0.766666666667	900
29	31	dh	r	SIL-iy	0.613333333333	300
29	31	dh	sh	SIL-iy	0.942857142857	70
29	31	dh	w	SIL-iy	0.746	500
29	31	hh	b	SIL-iy	0.783333333333	240
29	31	hh	dh	SIL-iy	0.862	1000
29	31	hh	m	SIL-iy	0.885714285714	280
29	31	hh	p	SIL-iy	0.946666666667	900
29	31	hh	r	SIL-iy	0.913333333333	300
29	31	hh	sh	SIL-iy	0.442857142857	70
29	31	hh	w	SIL-iy	0.91	500
29	31	m	b	SIL-iy	0.447916666667	96
29	31	m	dh	SIL-iy	0.6975	400
29	31	m	hh	SIL-iy	0.333333333333	240
29	31	m	p	SIL-iy	0.908333333333	360
29	31	m	r	SIL-iy	0.758333333333	120
29	31	m	sh	SIL-iy	0.892857142857	28
29	31	m	w	SIL-iy	0.81	200
29	31	p	b	SIL-iy	0.652777777778	216
29	31	p	dh	SIL-iy	0.688888888889	900
29	31	p	hh	SIL-iy	0.17037037037	540
29	31	p	m	SIL-iy	0.825396825397	252
29	31	p	r	SIL-iy	0.851851851852	270
29	31	p	sh	SIL-iy	0.142857142857	63
29	31	p	w	SIL-iy	0.886666666667	450
29	31	r	b	SIL-iy	0.625	240
29	31	r	dh	SIL-iy	0.575	1000
29	31	r	hh	SIL-iy	0.561666666667	600
29	31	r	m	SIL-iy	0.396428571429	280
29	31	r	p	SIL-iy	0.901111111111	900
29	31	r	sh	SIL-iy	0.985714285714	70
29	31	r	w	SIL-iy	0.666	500
29	31	sh	b	SIL-iy	0.958333333333	24
29	31	sh	dh	SIL-iy	0.87	100
29	31	sh	hh	SIL-iy	0.8	60
29	31	sh	m	SIL-iy	0.964285714286	28
29	31	sh	p	SIL-iy	0.944444444444	90
29	31	sh	r	SIL-iy	0.866666666667	30
29	31	sh	w	SIL-iy	0.88	50
29	31	w	b	SIL-iy	0.4375	240
29	31	w	dh	SIL-iy	0.708	1000
29	31	w	hh	SIL-iy	0.473333333333	600
29	31	w	m	SIL-iy	0.382142857143	280
29	31	w	p	SIL-iy	0.821111111111	900
29	31	w	r	SIL-iy	0.543333333333	300
29	31	w	sh	SIL-iy	0.928571428571	70
29	32	b	dh	SIL-iy	0.5225	800
29	32	b	hh	SIL-iy	0.502083333333	480
29	32	b	m	SIL-iy	0.607142857143	224
29	32	b	p	SIL-iy	0.8125	160
29	32	b	r	SIL-iy	0.770833333333	48
29	32	b	sh	SIL-iy	0.925595238095	336
29	32	b	w	SIL-iy	0.73	400
29	32	dh	b	SIL-iy	0.715625	320
29	32	dh	hh	SIL-iy	0.78	600
29	32	dh	m	SIL-iy	0.8	280
29	32	dh	p	SIL-iy	0.855	200
29	32	dh	r	SIL-iy	0.8	60
29	32	dh	sh	SIL-iy	0.952380952381	420
29	32	dh	w	SIL-iy	0.804	500
29	32	hh	b	SIL-iy	0.721875	320
29	32	hh	dh	SIL-iy	0.746	1000
29	32	hh	m	SIL-iy	0.75	280
29	32	hh	p	SIL-iy	0.935	200
29	32	hh	r	SIL-iy	0.966666666667	60
29	32	hh	sh	SIL-iy	0.797619047619	420
29	32	hh	w	SIL-iy	0.924	500
29	32	m	b	SIL-iy	0.4453125	128
29	32	m	dh	SIL-iy	0.45	400
29	32	m	hh	SIL-iy	0.420833333333	240
29	32	m	p	SIL-iy	0.725	80
29	32	m	r	SIL-iy	0.583333333333	24
29	32	m	sh	SIL-iy	0.904761904762	168
29	32	m	w	SIL-iy	0.55	200
29	32	p	b	SIL-iy	0.5625	64
29	32	p	dh	SIL-iy	0.6	200
29	32	p	hh	SIL-iy	0.541666666667	120
29	32	p	m	SIL-iy	0.839285714286	56
29	32	p	r	SIL-iy	0.916666666667	12
29	32	p	sh	SIL-iy	0.797619047619	84
29	32	p	w	SIL-iy	0.92	100
29	32	r	b	SIL-iy	0.796875	64
29	32	r	dh	SIL-iy	0.74	200
29	32	r	hh	SIL-iy	0.833333333333	120
29	32	r	m	SIL-iy	0.696428571429	56
29	32	r	p	SIL-iy	0.975	40
29	32	r	sh	SIL-iy	1.0	84
29	32	r	w	SIL-iy	0.78	100
29	32	sh	b	SIL-iy	0.953125	192
29	32	sh	dh	SIL-iy	0.925	600
29	32	sh	hh	SIL-iy	0.808333333333	360
29	32	sh	m	SIL-iy	0.89880952381	168
29	32	sh	p	SIL-iy	0.966666666667	120
29	32	sh	r	SIL-iy	1.0	36
29	32	sh	w	SIL-iy	0.983333333333	300
29	32	w	b	SIL-iy	0.484375	320
29	32	w	dh	SIL-iy	0.628	1000
29	32	w	hh	SIL-iy	0.778333333333	600
29	32	w	m	SIL-iy	0.546428571429	280
29	32	w	p	SIL-iy	0.83	200
29	32	w	r	SIL-iy	0.4	60
29	32	w	sh	SIL-iy	0.992857142857	420
29	33	b	dh	SIL-iy	0.465	600
29	33	b	hh	SIL-iy	0.361111111111	72
29	33	b	m	SIL-iy	0.674603174603	252
29	33	b	p	SIL-iy	0.45	480
29	33	b	r	SIL-iy	0.666666666667	90
29	33	b	sh	SIL-iy	0.904761904762	126
29	33	b	w	SIL-iy	0.633333333333	210
29	33	dh	b	SIL-iy	0.666666666667	240
29	33	dh	hh	SIL-iy	0.6	120
29	33	dh	m	SIL-iy	0.692857142857	420
29	33	dh	p	SIL-iy	0.805	800
29	33	dh	r	SIL-iy	0.613333333333	150
29	33	dh	sh	SIL-iy	0.952380952381	210
29	33	dh	w	SIL-iy	0.594285714286	350
29	33	hh	b	SIL-iy	0.8125	48
29	33	hh	dh	SIL-iy	0.775	200
29	33	hh	m	SIL-iy	0.845238095238	84
29	33	hh	p	SIL-iy	0.775	160
29	33	hh	r	SIL-iy	0.766666666667	30
29	33	hh	sh	SIL-iy	0.690476190476	42
29	33	hh	w	SIL-iy	0.742857142857	70
29	33	m	b	SIL-iy	0.493055555556	144
29	33	m	dh	SIL-iy	0.618333333333	600
29	33	m	hh	SIL-iy	0.430555555556	72
29	33	m	p	SIL-iy	0.8375	480
29	33	m	r	SIL-iy	0.711111111111	90
29	33	m	sh	SIL-iy	0.920634920635	126
29	33	m	w	SIL-iy	0.609523809524	210
29	33	p	b	SIL-iy	0.630208333333	192
29	33	p	dh	SIL-iy	0.47875	800
29	33	p	hh	SIL-iy	0.302083333333	96
29	33	p	m	SIL-iy	0.8125	336
29	33	p	r	SIL-iy	0.783333333333	120
29	33	p	sh	SIL-iy	0.869047619048	168
29	33	p	w	SIL-iy	0.728571428571	280
29	33	r	b	SIL-iy	0.758333333333	120
29	33	r	dh	SIL-iy	0.696	500
29	33	r	hh	SIL-iy	0.8	60
29	33	r	m	SIL-iy	0.67619047619	210
29	33	r	p	SIL-iy	0.93	400
29	33	r	sh	SIL-iy	1.0	105
29	33	r	w	SIL-iy	0.428571428571	175
29	33	sh	b	SIL-iy	0.944444444444	72
29	33	sh	dh	SIL-iy	0.793333333333	300
29	33	sh	hh	SIL-iy	0.833333333333	36
29	33	sh	m	SIL-iy	0.936507936508	126
29	33	sh	p	SIL-iy	0.9125	240
29	33	sh	r	SIL-iy	0.977777777778	45
29	33	sh	w	SIL-iy	0.942857142857	105
29	33	w	b	SIL-iy	0.583333333333	168
29	33	w	dh	SIL-iy	0.772857142857	700
29	33	w	hh	SIL-iy	0.75	84
29	33	w	m	SIL-iy	0.615646258503	294
29	33	w	p	SIL-iy	0.916071428571	560
29	33	w	r	SIL-iy	0.67619047619	105
29	33	w	sh	SIL-iy	0.993197278912	147
30	1	b	dh	SIL-iy	0.536	500
30	1	b	hh	SIL-iy	0.716	500
30	1	b	m	SIL-iy	0.386666666667	150
30	1	b	p	SIL-iy	0.611111111111	90
30	1	b	r	SIL-iy	0.735714285714	140
30	1	b	sh	SIL-iy	0.975	40
30	1	b	w	SIL-iy	0.704	500
30	1	dh	b	SIL-iy	0.818	500
30	1	dh	hh	SIL-iy	0.911	1000
30	1	dh	m	SIL-iy	0.413333333333	300
30	1	dh	p	SIL-iy	0.755555555556	180
30	1	dh	r	SIL-iy	0.664285714286	280
30	1	dh	sh	SIL-iy	1.0	80
30	1	dh	w	SIL-iy	0.827	1000
30	1	hh	b	SIL-iy	0.9	500
30	1	hh	dh	SIL-iy	0.705	1000
30	1	hh	m	SIL-iy	0.666666666667	300
30	1	hh	p	SIL-iy	0.7	180
30	1	hh	r	SIL-iy	0.864285714286	280
30	1	hh	sh	SIL-iy	0.8625	80
30	1	hh	w	SIL-iy	0.91	1000
30	1	m	b	SIL-iy	0.74	500
30	1	m	dh	SIL-iy	0.61	1000
30	1	m	hh	SIL-iy	0.92	1000
30	1	m	p	SIL-iy	0.827777777778	180
30	1	m	r	SIL-iy	0.610714285714	280
30	1	m	sh	SIL-iy	1.0	80
30	1	m	w	SIL-iy	0.496	1000
30	1	p	b	SIL-iy	0.746666666667	150
30	1	p	dh	SIL-iy	0.563333333333	300
30	1	p	hh	SIL-iy	0.756666666667	300
30	1	p	m	SIL-iy	0.522222222222	90
30	1	p	r	SIL-iy	0.857142857143	84
30	1	p	sh	SIL-iy	0.875	24
30	1	p	w	SIL-iy	0.866666666667	300
30	1	r	b	SIL-iy	0.76	200
30	1	r	dh	SIL-iy	0.6225	400
30	1	r	hh	SIL-iy	0.855	400
30	1	r	m	SIL-iy	0.4	120
30	1	r	p	SIL-iy	0.861111111111	72
30	1	r	sh	SIL-iy	0.90625	32
30	1	r	w	SIL-iy	0.53	400
30	1	sh	b	SIL-iy	0.765	200
30	1	sh	dh	SIL-iy	0.7025	400
30	1	sh	hh	SIL-iy	0.4275	400
30	1	sh	m	SIL-iy	0.533333333333	120
30	1	sh	p	SIL-iy	0.597222222222	72
30	1	sh	r	SIL-iy	0.839285714286	112
30	1	sh	w	SIL-iy	0.9175	400
30	1	w	b	SIL-iy	0.816	500
30	1	w	dh	SIL-iy	0.625	1000
30	1	w	hh	SIL-iy	0.99	1000
30	1	w	m	SIL-iy	0.613333333333	300
30	1	w	p	SIL-iy	0.944444444444	180
30	1	w	r	SIL-iy	0.560714285714	280
30	1	w	sh	SIL-iy	1.0	80
30	20	b	dh	SIL-iy	0.515	200
30	20	b	hh	SIL-iy	1.0	20
30	20	b	m	SIL-iy	0.666666666667	6
30	20	b	p	SIL-iy	0.861111111111	36
30	20	b	r	SIL-iy	0.622448979592	98
30	20	b	sh	SIL-iy	1.0	40
30	20	b	w	SIL-iy	0.607142857143	140
30	20	dh	b	SIL-iy	0.695	200
30	20	dh	hh	SIL-iy	0.86	100
30	20	dh	m	SIL-iy	0.7	30
30	20	dh	p	SIL-iy	0.877777777778	180
30	20	dh	r	SIL-iy	0.742857142857	490
30	20	dh	sh	SIL-iy	1.0	200
30	20	dh	w	SIL-iy	0.822857142857	700
30	20	hh	b	SIL-iy	0.15	20
30	20	hh	dh	SIL-iy	0.57	100
30	20	hh	m	SIL-iy	0.666666666667	3
30	20	hh	p	SIL-iy	0.333333333333	18
30	20	hh	r	SIL-iy	0.877551020408	49
30	20	hh	sh	SIL-iy	1.0	20
30	20	hh	w	SIL-iy	0.728571428571	70
30	20	m	b	SIL-iy	0.15	20
30	20	m	dh	SIL-iy	0.35	100
30	20	m	hh	SIL-iy	0.1	10
30	20	m	p	SIL-iy	0.5	18
30	20	m	r	SIL-iy	0.571428571429	49
30	20	m	sh	SIL-iy	1.0	20
30	20	m	w	SIL-iy	0.628571428571	70
30	20	p	b	SIL-iy	0.4	60
30	20	p	dh	SIL-iy	0.473333333333	300
30	20	p	hh	SIL-iy	0.266666666667	30
30	20	p	m	SIL-iy	0.555555555556	9
30	20	p	r	SIL-iy	0.795918367347	147
30	20	p	sh	SIL-iy	0.966666666667	60
30	20	p	w	SIL-iy	0.733333333333	210
30	20	r	b	SIL-iy	0.878571428571	140
30	20	r	dh	SIL-iy	0.727142857143	700
30	20	r	hh	SIL-iy	1.0	70
30	20	r	m	SIL-iy	0.904761904762	21
30	20	r	p	SIL-iy	0.944444444444	126
30	20	r	sh	SIL-iy	1.0	140
30	20	r	w	SIL-iy	0.844897959184	490
30	20	sh	b	SIL-iy	0.72	200
30	20	sh	dh	SIL-iy	0.704	1000
30	20	sh	hh	SIL-iy	0.23	100
30	20	sh	m	SIL-iy	0.766666666667	30
30	20	sh	p	SIL-iy	0.572222222222	180
30	20	sh	r	SIL-iy	0.889795918367	490
30	20	sh	w	SIL-iy	0.978571428571	700
30	20	w	b	SIL-iy	0.571428571429	140
30	20	w	dh	SIL-iy	0.562857142857	700
30	20	w	hh	SIL-iy	0.957142857143	70
30	20	w	m	SIL-iy	0.714285714286	21
30	20	w	p	SIL-iy	0.904761904762	126
30	20	w	r	SIL-iy	0.632653061224	343
30	20	w	sh	SIL-iy	1.0	140
30	23	b	dh	SIL-iy	0.629	1000
30	23	b	hh	SIL-iy	0.624285714286	700
30	23	b	m	SIL-iy	0.7	180
30	23	b	p	SIL-iy	0.71875	480
30	23	b	r	SIL-iy	0.896428571429	560
30	23	b	sh	SIL-iy	1.0	20
30	23	b	w	SIL-iy	0.755	1000
30	23	dh	b	SIL-iy	0.667	1000
30	23	dh	hh	SIL-iy	0.855714285714	700
30	23	dh	m	SIL-iy	0.444444444444	180
30	23	dh	p	SIL-iy	0.8375	480
30	23	dh	r	SIL-iy	0.646428571429	560
30	23	dh	sh	SIL-iy	1.0	20
30	23	dh	w	SIL-iy	0.564	1000
30	23	hh	b	SIL-iy	0.662857142857	700
30	23	hh	dh	SIL-iy	0.641428571429	700
30	23	hh	m	SIL-iy	0.650793650794	126
30	23	hh	p	SIL-iy	0.622023809524	336
30	23	hh	r	SIL-iy	0.882653061224	392
30	23	hh	sh	SIL-iy	1.0	14
30	23	hh	w	SIL-iy	0.794285714286	700
30	23	m	b	SIL-iy	0.403333333333	600
30	23	m	dh	SIL-iy	0.626666666667	600
30	23	m	hh	SIL-iy	0.645238095238	420
30	23	m	p	SIL-iy	0.819444444444	288
30	23	m	r	SIL-iy	0.729166666667	336
30	23	m	sh	SIL-iy	1.0	12
30	23	m	w	SIL-iy	0.398333333333	600
30	23	p	b	SIL-iy	0.58625	800
30	23	p	dh	SIL-iy	0.5325	800
30	23	p	hh	SIL-iy	0.489285714286	560
30	23	p	m	SIL-iy	0.625	144
30	23	p	r	SIL-iy	0.828125	448
30	23	p	sh	SIL-iy	1.0	16
30	23	p	w	SIL-iy	0.79875	800
30	23	r	b	SIL-iy	0.875	800
30	23	r	dh	SIL-iy	0.6525	800
30	23	r	hh	SIL-iy	0.980357142857	560
30	23	r	m	SIL-iy	0.701388888889	144
30	23	r	p	SIL-iy	0.984375	384
30	23	r	sh	SIL-iy	1.0	16
30	23	r	w	SIL-iy	0.63	800
30	23	sh	b	SIL-iy	0.86	100
30	23	sh	dh	SIL-iy	0.74	100
30	23	sh	hh	SIL-iy	0.171428571429	70
30	23	sh	m	SIL-iy	0.666666666667	18
30	23	sh	p	SIL-iy	0.729166666667	48
30	23	sh	r	SIL-iy	0.875	56
30	23	sh	w	SIL-iy	0.95	100
30	23	w	b	SIL-iy	0.623	1000
30	23	w	dh	SIL-iy	0.631	1000
30	23	w	hh	SIL-iy	0.804285714286	700
30	23	w	m	SIL-iy	0.633333333333	180
30	23	w	p	SIL-iy	0.870833333333	480
30	23	w	r	SIL-iy	0.769642857143	560
30	23	w	sh	SIL-iy	1.0	20
30	24	b	dh	SIL-iy	0.525555555556	900
30	24	b	hh	SIL-iy	0.607777777778	900
30	24	b	m	SIL-iy	0.351851851852	162
30	24	b	p	SIL-iy	0.916666666667	432
30	24	b	r	SIL-iy	0.444444444444	315
30	24	b	sh	SIL-iy	0.988888888889	180
30	24	b	w	SIL-iy	0.378888888889	900
30	24	dh	b	SIL-iy	0.61	900
30	24	dh	hh	SIL-iy	0.665	1000
30	24	dh	m	SIL-iy	0.427777777778	180
30	24	dh	p	SIL-iy	0.9	480
30	24	dh	r	SIL-iy	0.357142857143	350
30	24	dh	sh	SIL-iy	0.975	200
30	24	dh	w	SIL-iy	0.493	1000
30	24	hh	b	SIL-iy	0.458888888889	900
30	24	hh	dh	SIL-iy	0.512	1000
30	24	hh	m	SIL-iy	0.322222222222	180
30	24	hh	p	SIL-iy	0.839583333333	480
30	24	hh	r	SIL-iy	0.322857142857	350
30	24	hh	sh	SIL-iy	0.97	200
30	24	hh	w	SIL-iy	0.276	1000
30	24	m	b	SIL-iy	0.601851851852	540
30	24	m	dh	SIL-iy	0.665	600
30	24	m	hh	SIL-iy	0.765	600
30	24	m	p	SIL-iy	1.0	288
30	24	m	r	SIL-iy	0.580952380952	210
30	24	m	sh	SIL-iy	1.0	120
30	24	m	w	SIL-iy	0.363333333333	600
30	24	p	b	SIL-iy	0.273611111111	720
30	24	p	dh	SIL-iy	0.25375	800
30	24	p	hh	SIL-iy	0.1575	800
30	24	p	m	SIL-iy	0.3125	144
30	24	p	r	SIL-iy	0.375	280
30	24	p	sh	SIL-iy	0.9875	160
30	24	p	w	SIL-iy	0.40375	800
30	24	r	b	SIL-iy	0.766666666667	450
30	24	r	dh	SIL-iy	0.744	500
30	24	r	hh	SIL-iy	0.786	500
30	24	r	m	SIL-iy	0.6	90
30	24	r	p	SIL-iy	0.808333333333	240
30	24	r	sh	SIL-iy	0.98	100
30	24	r	w	SIL-iy	0.596	500
30	24	sh	b	SIL-iy	0.487777777778	900
30	24	sh	dh	SIL-iy	0.569	1000
30	24	sh	hh	SIL-iy	0.11	1000
30	24	sh	m	SIL-iy	0.377777777778	180
30	24	sh	p	SIL-iy	0.435416666667	480
30	24	sh	r	SIL-iy	0.734285714286	350
30	24	sh	w	SIL-iy	0.675	1000
30	24	w	b	SIL-iy	0.796666666667	900
30	24	w	dh	SIL-iy	0.853	1000
30	24	w	hh	SIL-iy	0.901	1000
30	24	w	m	SIL-iy	0.755555555556	180
30	24	w	p	SIL-iy	0.975	480
30	24	w	r	SIL-iy	0.66	350
30	24	w	sh	SIL-iy	1.0	200
30	25	b	dh	SIL-iy	0.636666666667	600
30	25	b	hh	SIL-iy	0.798333333333	600
30	25	b	m	SIL-iy	0.527777777778	72
30	25	b	p	SIL-iy	0.574074074074	216
30	25	b	r	SIL-iy	0.704761904762	420
30	25	b	sh	SIL-iy	0.991666666667	120
30	25	b	w	SIL-iy	0.841666666667	480
30	25	dh	b	SIL-iy	0.708333333333	600
30	25	dh	hh	SIL-iy	0.839	1000
30	25	dh	m	SIL-iy	0.291666666667	120
30	25	dh	p	SIL-iy	0.633333333333	360
30	25	dh	r	SIL-iy	0.59	700
30	25	dh	sh	SIL-iy	0.995	200
30	25	dh	w	SIL-iy	0.825	800
30	25	hh	b	SIL-iy	0.815	600
30	25	hh	dh	SIL-iy	0.824	1000
30	25	hh	m	SIL-iy	0.841666666667	120
30	25	hh	p	SIL-iy	0.7	360
30	25	hh	r	SIL-iy	0.844285714286	700
30	25	hh	sh	SIL-iy	0.94	200
30	25	hh	w	SIL-iy	0.93375	800
30	25	m	b	SIL-iy	0.6625	240
30	25	m	dh	SIL-iy	0.695	400
30	25	m	hh	SIL-iy	0.935	400
30	25	m	p	SIL-iy	0.916666666667	144
30	25	m	r	SIL-iy	0.628571428571	280
30	25	m	sh	SIL-iy	1.0	80
30	25	m	w	SIL-iy	0.61875	320
30	25	p	b	SIL-iy	0.741666666667	360
30	25	p	dh	SIL-iy	0.728333333333	600
30	25	p	hh	SIL-iy	0.841666666667	600
30	25	p	m	SIL-iy	0.625	72
30	25	p	r	SIL-iy	0.72380952381	420
30	25	p	sh	SIL-iy	0.966666666667	120
30	25	p	w	SIL-iy	0.916666666667	480
30	25	r	b	SIL-iy	0.835	600
30	25	r	dh	SIL-iy	0.708	1000
30	25	r	hh	SIL-iy	0.874	1000
30	25	r	m	SIL-iy	0.383333333333	120
30	25	r	p	SIL-iy	0.694444444444	360
30	25	r	sh	SIL-iy	0.935	200
30	25	r	w	SIL-iy	0.825	800
30	25	sh	b	SIL-iy	0.991666666667	600
30	25	sh	dh	SIL-iy	0.95	1000
30	25	sh	hh	SIL-iy	0.496	1000
30	25	sh	m	SIL-iy	0.75	120
30	25	sh	p	SIL-iy	0.766666666667	360
30	25	sh	r	SIL-iy	0.962857142857	700
30	25	sh	w	SIL-iy	0.99875	800
30	25	w	b	SIL-iy	0.704166666667	480
30	25	w	dh	SIL-iy	0.7425	800
30	25	w	hh	SIL-iy	0.9875	800
30	25	w	m	SIL-iy	0.604166666667	96
30	25	w	p	SIL-iy	0.96875	288
30	25	w	r	SIL-iy	0.541071428571	560
30	25	w	sh	SIL-iy	0.99375	160
30	26	b	dh	SIL-iy	0.595	400
30	26	b	hh	SIL-iy	0.5125	400
30	26	b	m	SIL-iy	0.395833333333	48
30	26	b	p	SIL-iy	0.666666666667	24
30	26	b	r	SIL-iy	0.724489795918	196
30	26	b	sh	SIL-iy	1.0	24
30	26	b	w	SIL-iy	0.6	200
30	26	dh	b	SIL-iy	0.7225	400
30	26	dh	hh	SIL-iy	0.762	1000
30	26	dh	m	SIL-iy	0.391666666667	120
30	26	dh	p	SIL-iy	0.866666666667	60
30	26	dh	r	SIL-iy	0.636734693878	490
30	26	dh	sh	SIL-iy	1.0	60
30	26	dh	w	SIL-iy	0.804	500
30	26	hh	b	SIL-iy	0.6125	400
30	26	hh	dh	SIL-iy	0.731	1000
30	26	hh	m	SIL-iy	0.533333333333	120
30	26	hh	p	SIL-iy	0.733333333333	60
30	26	hh	r	SIL-iy	0.736734693878	490
30	26	hh	sh	SIL-iy	0.966666666667	60
30	26	hh	w	SIL-iy	0.718	500
30	26	m	b	SIL-iy	0.49375	160
30	26	m	dh	SIL-iy	0.6775	400
30	26	m	hh	SIL-iy	0.655	400
30	26	m	p	SIL-iy	0.791666666667	24
30	26	m	r	SIL-iy	0.642857142857	196
30	26	m	sh	SIL-iy	1.0	24
30	26	m	w	SIL-iy	0.395	200
30	26	p	b	SIL-iy	0.425	40
30	26	p	dh	SIL-iy	0.61	100
30	26	p	hh	SIL-iy	0.18	100
30	26	p	m	SIL-iy	0.583333333333	12
30	26	p	r	SIL-iy	0.795918367347	49
30	26	p	sh	SIL-iy	0.5	6
30	26	p	w	SIL-iy	0.74	50
30	26	r	b	SIL-iy	0.742857142857	280
30	26	r	dh	SIL-iy	0.838571428571	700
30	26	r	hh	SIL-iy	0.924285714286	700
30	26	r	m	SIL-iy	0.642857142857	84
30	26	r	p	SIL-iy	0.928571428571	42
30	26	r	sh	SIL-iy	1.0	42
30	26	r	w	SIL-iy	0.728571428571	350
30	26	sh	b	SIL-iy	0.85	120
30	26	sh	dh	SIL-iy	0.876666666667	300
30	26	sh	hh	SIL-iy	0.296666666667	300
30	26	sh	m	SIL-iy	0.75	36
30	26	sh	p	SIL-iy	0.888888888889	18
30	26	sh	r	SIL-iy	0.931972789116	147
30	26	sh	w	SIL-iy	0.98	150
30	26	w	b	SIL-iy	0.66	200
30	26	w	dh	SIL-iy	0.802	500
30	26	w	hh	SIL-iy	0.908	500
30	26	w	m	SIL-iy	0.75	60
30	26	w	p	SIL-iy	1.0	30
30	26	w	r	SIL-iy	0.70612244898	245
30	26	w	sh	SIL-iy	1.0	30
30	27	b	dh	SIL-iy	0.584	1000
30	27	b	hh	SIL-iy	0.633	1000
30	27	b	m	SIL-iy	0.622222222222	90
30	27	b	p	SIL-iy	0.81	300
30	27	b	r	SIL-iy	0.619642857143	560
30	27	b	sh	SIL-iy	1.0	200
30	27	b	w	SIL-iy	0.604285714286	700
30	27	dh	b	SIL-iy	0.758	1000
30	27	dh	hh	SIL-iy	0.855	1000
30	27	dh	m	SIL-iy	0.566666666667	90
30	27	dh	p	SIL-iy	0.86	300
30	27	dh	r	SIL-iy	0.471428571429	560
30	27	dh	sh	SIL-iy	1.0	200
30	27	dh	w	SIL-iy	0.748571428571	700
30	27	hh	b	SIL-iy	0.81	1000
30	27	hh	dh	SIL-iy	0.785	1000
30	27	hh	m	SIL-iy	0.688888888889	90
30	27	hh	p	SIL-iy	0.75	300
30	27	hh	r	SIL-iy	0.75	560
30	27	hh	sh	SIL-iy	0.865	200
30	27	hh	w	SIL-iy	0.908571428571	700
30	27	m	b	SIL-iy	0.466666666667	300
30	27	m	dh	SIL-iy	0.49	300
30	27	m	hh	SIL-iy	0.62	300
30	27	m	p	SIL-iy	0.744444444444	90
30	27	m	r	SIL-iy	0.357142857143	168
30	27	m	sh	SIL-iy	1.0	60
30	27	m	w	SIL-iy	0.419047619048	210
30	27	p	b	SIL-iy	0.558	500
30	27	p	dh	SIL-iy	0.636	500
30	27	p	hh	SIL-iy	0.518	500
30	27	p	m	SIL-iy	0.733333333333	45
30	27	p	r	SIL-iy	0.725	280
30	27	p	sh	SIL-iy	0.91	100
30	27	p	w	SIL-iy	0.897142857143	350
30	27	r	b	SIL-iy	0.89625	800
30	27	r	dh	SIL-iy	0.8475	800
30	27	r	hh	SIL-iy	0.955	800
30	27	r	m	SIL-iy	0.944444444444	72
30	27	r	p	SIL-iy	0.954166666667	240
30	27	r	sh	SIL-iy	1.0	160
30	27	r	w	SIL-iy	0.796428571429	560
30	27	sh	b	SIL-iy	0.912	1000
30	27	sh	dh	SIL-iy	0.852	1000
30	27	sh	hh	SIL-iy	0.374	1000
30	27	sh	m	SIL-iy	0.666666666667	90
30	27	sh	p	SIL-iy	0.786666666667	300
30	27	sh	r	SIL-iy	0.814285714286	560
30	27	sh	w	SIL-iy	0.994285714286	700
30	27	w	b	SIL-iy	0.817142857143	700
30	27	w	dh	SIL-iy	0.842857142857	700
30	27	w	hh	SIL-iy	0.931428571429	700
30	27	w	m	SIL-iy	0.873015873016	63
30	27	w	p	SIL-iy	0.966666666667	210
30	27	w	r	SIL-iy	0.566326530612	392
30	27	w	sh	SIL-iy	1.0	140
30	29	b	dh	SIL-iy	0.61	400
30	29	b	hh	SIL-iy	0.579166666667	240
30	29	b	m	SIL-iy	0.607142857143	84
30	29	b	p	SIL-iy	0.870833333333	240
30	29	b	r	SIL-iy	0.678571428571	84
30	29	b	sh	SIL-iy	0.964285714286	56
30	29	b	w	SIL-iy	0.56	200
30	29	dh	b	SIL-iy	0.6375	400
30	29	dh	hh	SIL-iy	0.735	600
30	29	dh	m	SIL-iy	0.495238095238	210
30	29	dh	p	SIL-iy	0.851666666667	600
30	29	dh	r	SIL-iy	0.609523809524	210
30	29	dh	sh	SIL-iy	0.971428571429	140
30	29	dh	w	SIL-iy	0.75	500
30	29	hh	b	SIL-iy	0.491666666667	240
30	29	hh	dh	SIL-iy	0.626666666667	600
30	29	hh	m	SIL-iy	0.428571428571	126
30	29	hh	p	SIL-iy	0.75	360
30	29	hh	r	SIL-iy	0.730158730159	126
30	29	hh	sh	SIL-iy	0.97619047619	84
30	29	hh	w	SIL-iy	0.7	300
30	29	m	b	SIL-iy	0.582142857143	280
30	29	m	dh	SIL-iy	0.65	700
30	29	m	hh	SIL-iy	0.85	420
30	29	m	p	SIL-iy	0.914285714286	420
30	29	m	r	SIL-iy	0.510204081633	147
30	29	m	sh	SIL-iy	0.989795918367	98
30	29	m	w	SIL-iy	0.448571428571	350
30	29	p	b	SIL-iy	0.3275	400
