talker_2	talker_1	phone_2	phone_1	by	score	n
27	20	ah	ae	s-n	0.868333333333	600
27	20	ah	eh	s-n	0.61	100
27	20	ah	ih	s-n	0.95	120
27	20	ah	iy	s-n	0.992857142857	140
27	20	eh	ae	s-n	0.85	120
27	20	eh	ah	s-n	0.585	200
27	20	eh	ih	s-n	0.666666666667	24
27	20	eh	iy	s-n	0.964285714286	28
27	20	ih	ae	s-n	0.591666666667	240
27	20	ih	ah	s-n	0.4	400
27	20	ih	eh	s-n	0.375	40
27	20	ih	iy	s-n	0.732142857143	56
27	20	iy	ae	s-n	0.841666666667	120
27	20	iy	ah	s-n	0.615	200
27	20	iy	eh	s-n	0.6	20
27	20	iy	ih	s-n	0.791666666667	24
27	23	ae	ah	s-n	0.57	900
27	23	ae	eh	s-n	0.404444444444	450
27	23	ae	ih	s-n	0.559259259259	270
27	23	ae	iy	s-n	0.62962962963	189
27	23	ah	ae	s-n	0.442222222222	900
27	23	ah	eh	s-n	0.372	500
27	23	ah	ih	s-n	0.63	300
27	23	ah	iy	s-n	0.690476190476	210
27	23	eh	ae	s-n	0.823333333333	900
27	23	eh	ah	s-n	0.696	1000
27	23	eh	ih	s-n	0.65	300
27	23	eh	iy	s-n	0.933333333333	210
27	23	ih	ae	s-n	0.37	900
27	23	ih	ah	s-n	0.475	1000
27	23	ih	eh	s-n	0.37	500
27	23	ih	iy	s-n	0.514285714286	210
27	23	iy	ae	s-n	0.814814814815	270
27	23	iy	ah	s-n	0.663333333333	300
27	23	iy	eh	s-n	0.573333333333	150
27	23	iy	ih	s-n	0.633333333333	90
27	24	ae	ah	s-n	0.332857142857	700
27	24	ae	eh	s-n	0.6825	400
27	24	ae	ih	s-n	0.422222222222	180
27	24	ae	iy	s-n	0.719047619048	210
27	24	ah	ae	s-n	0.718571428571	700
27	24	ah	eh	s-n	0.8	280
27	24	ah	ih	s-n	0.587301587302	126
27	24	ah	iy	s-n	0.884353741497	147
27	24	eh	ae	s-n	0.3525	800
27	24	eh	ah	s-n	0.292857142857	560
27	24	eh	ih	s-n	0.388888888889	144
27	24	eh	iy	s-n	0.827380952381	168
27	24	ih	ae	s-n	0.518333333333	600
27	24	ih	ah	s-n	0.333333333333	420
27	24	ih	eh	s-n	0.666666666667	240
27	24	ih	iy	s-n	0.880952380952	126
27	24	iy	ae	s-n	0.2	300
27	24	iy	ah	s-n	0.3	210
27	24	iy	eh	s-n	0.366666666667	120
27	24	iy	ih	s-n	0.259259259259	54
27	25	ae	ah	s-n	0.433	1000
27	25	ae	eh	s-n	0.484	250
27	25	ae	ih	s-n	0.527777777778	180
27	25	ae	iy	s-n	0.795238095238	210
27	25	ah	ae	s-n	0.827	1000
27	25	ah	eh	s-n	0.652	250
27	25	ah	ih	s-n	0.638888888889	180
27	25	ah	iy	s-n	0.947619047619	210
27	25	eh	ae	s-n	0.77	500
27	25	eh	ah	s-n	0.434	500
27	25	eh	ih	s-n	0.522222222222	90
27	25	eh	iy	s-n	0.87619047619	105
27	25	ih	ae	s-n	0.53	600
27	25	ih	ah	s-n	0.391666666667	600
27	25	ih	eh	s-n	0.44	150
27	25	ih	iy	s-n	0.833333333333	126
27	25	iy	ae	s-n	0.883333333333	300
27	25	iy	ah	s-n	0.643333333333	300
27	25	iy	eh	s-n	0.733333333333	75
27	25	iy	ih	s-n	0.814814814815	54
27	26	ae	ah	s-n	0.512	1000
27	26	ae	eh	s-n	0.386666666667	150
27	26	ae	ih	s-n	0.4125	240
27	26	ae	iy	s-n	0.832142857143	280
27	26	ah	ae	s-n	0.711	1000
27	26	ah	eh	s-n	0.353333333333	150
27	26	ah	ih	s-n	0.466666666667	240
27	26	ah	iy	s-n	0.967857142857	280
27	26	eh	ae	s-n	0.9	300
27	26	eh	ah	s-n	0.7	300
27	26	eh	ih	s-n	0.611111111111	72
27	26	eh	iy	s-n	1.0	84
27	26	ih	ae	s-n	0.65625	800
27	26	ih	ah	s-n	0.5875	800
27	26	ih	eh	s-n	0.491666666667	120
27	26	ih	iy	s-n	0.955357142857	224
27	26	iy	ae	s-n	0.9175	400
27	26	iy	ah	s-n	0.9125	400
27	26	iy	eh	s-n	0.783333333333	60
27	26	iy	ih	s-n	0.572916666667	96
27	29	ae	ah	s-n	0.47	900
27	29	ae	eh	s-n	0.444	500
27	29	ae	ih	s-n	0.456666666667	300
27	29	ae	iy	s-n	0.522857142857	700
27	29	ah	ae	s-n	0.67	900
27	29	ah	eh	s-n	0.453333333333	450
27	29	ah	ih	s-n	0.640740740741	270
27	29	ah	iy	s-n	0.874603174603	630
27	29	eh	ae	s-n	0.791	1000
27	29	eh	ah	s-n	0.614444444444	900
27	29	eh	ih	s-n	0.693333333333	300
27	29	eh	iy	s-n	0.881428571429	700
27	29	ih	ae	s-n	0.537	1000
27	29	ih	ah	s-n	0.446666666667	900
27	29	ih	eh	s-n	0.37	500
27	29	ih	iy	s-n	0.682857142857	700
27	29	iy	ae	s-n	0.778	1000
27	29	iy	ah	s-n	0.727777777778	900
27	29	iy	eh	s-n	0.606	500
27	29	iy	ih	s-n	0.613333333333	300
27	30	ae	ah	s-n	0.41	1000
27	30	ae	eh	s-n	0.354285714286	350
27	30	ae	ih	s-n	0.544444444444	90
27	30	ae	iy	s-n	0.360714285714	280
27	30	ah	ae	s-n	0.832	1000
27	30	ah	eh	s-n	0.68	350
27	30	ah	ih	s-n	0.677777777778	90
27	30	ah	iy	s-n	0.735714285714	280
27	30	eh	ae	s-n	0.77	700
27	30	eh	ah	s-n	0.35	700
27	30	eh	ih	s-n	0.571428571429	63
27	30	eh	iy	s-n	0.821428571429	196
27	30	ih	ae	s-n	0.573333333333	300
27	30	ih	ah	s-n	0.343333333333	300
27	30	ih	eh	s-n	0.504761904762	105
27	30	ih	iy	s-n	0.345238095238	84
27	30	iy	ae	s-n	0.965	400
27	30	iy	ah	s-n	0.7925	400
27	30	iy	eh	s-n	0.907142857143	140
27	30	iy	ih	s-n	0.888888888889	36
27	31	ae	ah	s-n	0.685	400
27	31	ae	eh	s-n	0.276	500
27	31	ae	ih	s-n	0.483333333333	180
27	31	ae	iy	s-n	0.857142857143	210
27	31	ah	ae	s-n	0.2725	400
27	31	ah	eh	s-n	0.16	200
27	31	ah	ih	s-n	0.402777777778	72
27	31	ah	iy	s-n	0.654761904762	84
27	31	eh	ae	s-n	0.835	1000
27	31	eh	ah	s-n	0.8175	400
27	31	eh	ih	s-n	0.705555555556	180
27	31	eh	iy	s-n	1.0	210
27	31	ih	ae	s-n	0.495	600
27	31	ih	ah	s-n	0.65	240
27	31	ih	eh	s-n	0.296666666667	300
27	31	ih	iy	s-n	0.952380952381	126
27	31	iy	ae	s-n	0.333333333333	300
27	31	iy	ah	s-n	0.7	120
27	31	iy	eh	s-n	0.34	150
27	31	iy	ih	s-n	0.388888888889	54
27	32	ae	ah	s-n	0.402	1000
27	32	ae	eh	s-n	0.464	250
27	32	ae	ih	s-n	0.538095238095	210
27	32	ae	iy	s-n	0.485714285714	210
27	32	ah	ae	s-n	0.645	1000
27	32	ah	eh	s-n	0.536	250
27	32	ah	ih	s-n	0.680952380952	210
27	32	ah	iy	s-n	0.62380952381	210
27	32	eh	ae	s-n	0.808	500
27	32	eh	ah	s-n	0.4	500
27	32	eh	ih	s-n	0.695238095238	105
27	32	eh	iy	s-n	0.742857142857	105
27	32	ih	ae	s-n	0.478571428571	700
27	32	ih	ah	s-n	0.372857142857	700
27	32	ih	eh	s-n	0.354285714286	175
27	32	ih	iy	s-n	0.510204081633	147
27	32	iy	ae	s-n	0.573333333333	300
27	32	iy	ah	s-n	0.593333333333	300
27	32	iy	eh	s-n	0.546666666667	75
27	32	iy	ih	s-n	0.571428571429	63
27	33	ae	ah	s-n	0.438	500
27	33	ae	eh	s-n	0.495	200
27	33	ae	ih	s-n	0.62	150
27	33	ae	iy	s-n	0.9	140
27	33	ah	ae	s-n	0.498	500
27	33	ah	eh	s-n	0.545	400
27	33	ah	ih	s-n	0.62	300
27	33	ah	iy	s-n	0.896428571429	280
27	33	eh	ae	s-n	0.5425	400
27	33	eh	ah	s-n	0.43125	800
27	33	eh	ih	s-n	0.579166666667	240
27	33	eh	iy	s-n	0.959821428571	224
27	33	ih	ae	s-n	0.416	500
27	33	ih	ah	s-n	0.418	1000
27	33	ih	eh	s-n	0.505	400
27	33	ih	iy	s-n	0.935714285714	280
27	33	iy	ae	s-n	0.67	200
27	33	iy	ah	s-n	0.7775	400
27	33	iy	eh	s-n	0.7125	160
27	33	iy	ih	s-n	0.841666666667	120
29	1	ae	ah	s-n	0.630864197531	810
29	1	ae	eh	s-n	0.672222222222	720
29	1	ae	ih	s-n	0.586666666667	450
29	1	ae	iy	s-n	0.666666666667	270
29	1	ah	ae	s-n	0.403333333333	900
29	1	ah	eh	s-n	0.6275	800
29	1	ah	ih	s-n	0.48	500
29	1	ah	iy	s-n	0.506666666667	300
29	1	eh	ae	s-n	0.693055555556	720
29	1	eh	ah	s-n	0.608333333333	720
29	1	eh	ih	s-n	0.705	400
29	1	eh	iy	s-n	0.695833333333	240
29	1	ih	ae	s-n	0.375555555556	450
29	1	ih	ah	s-n	0.508888888889	450
29	1	ih	eh	s-n	0.6525	400
29	1	ih	iy	s-n	0.506666666667	150
29	1	iy	ae	s-n	0.607407407407	270
29	1	iy	ah	s-n	0.851851851852	270
29	1	iy	eh	s-n	0.858333333333	240
29	1	iy	ih	s-n	0.726666666667	150
29	20	ae	ah	s-n	0.65	540
29	20	ae	eh	s-n	0.783333333333	120
29	20	ae	ih	s-n	0.725	240
29	20	ae	iy	s-n	0.966666666667	120
29	20	ah	ae	s-n	0.738333333333	600
29	20	ah	eh	s-n	0.755	200
29	20	ah	ih	s-n	0.85	400
29	20	ah	iy	s-n	0.975	200
29	20	eh	ae	s-n	0.633333333333	120
29	20	eh	ah	s-n	0.533333333333	180
29	20	eh	ih	s-n	0.7875	80
29	20	eh	iy	s-n	0.95	40
29	20	ih	ae	s-n	0.266666666667	240
29	20	ih	ah	s-n	0.441666666667	360
29	20	ih	eh	s-n	0.7125	80
29	20	ih	iy	s-n	0.8375	80
29	20	iy	ae	s-n	0.241666666667	120
29	20	iy	ah	s-n	0.5	180
29	20	iy	eh	s-n	0.7	40
29	20	iy	ih	s-n	0.525	80
29	23	ae	ah	s-n	0.625925925926	810
29	23	ae	eh	s-n	0.72	900
29	23	ae	ih	s-n	0.568888888889	900
29	23	ae	iy	s-n	0.955555555556	270
29	23	ah	ae	s-n	0.474444444444	900
29	23	ah	eh	s-n	0.586	1000
29	23	ah	ih	s-n	0.499	1000
29	23	ah	iy	s-n	0.95	300
29	23	eh	ae	s-n	0.803333333333	900
29	23	eh	ah	s-n	0.663333333333	900
29	23	eh	ih	s-n	0.717	1000
29	23	eh	iy	s-n	1.0	300
29	23	ih	ae	s-n	0.438888888889	900
29	23	ih	ah	s-n	0.51	900
29	23	ih	eh	s-n	0.643	1000
29	23	ih	iy	s-n	0.913333333333	300
29	23	iy	ae	s-n	0.237037037037	270
29	23	iy	ah	s-n	0.477777777778	270
29	23	iy	eh	s-n	0.496666666667	300
29	23	iy	ih	s-n	0.35	300
29	24	ae	ah	s-n	0.428571428571	630
29	24	ae	eh	s-n	0.80875	800
29	24	ae	ih	s-n	0.511666666667	600
29	24	ae	iy	s-n	0.513333333333	300
29	24	ah	ae	s-n	0.597142857143	700
29	24	ah	eh	s-n	0.848214285714	560
29	24	ah	ih	s-n	0.569047619048	420
29	24	ah	iy	s-n	0.57619047619	210
29	24	eh	ae	s-n	0.39	800
29	24	eh	ah	s-n	0.232142857143	504
29	24	eh	ih	s-n	0.229166666667	480
29	24	eh	iy	s-n	0.4	240
29	24	ih	ae	s-n	0.525	600
29	24	ih	ah	s-n	0.425925925926	378
29	24	ih	eh	s-n	0.791666666667	480
29	24	ih	iy	s-n	0.65	180
29	24	iy	ae	s-n	0.513333333333	300
29	24	iy	ah	s-n	0.761904761905	189
29	24	iy	eh	s-n	0.920833333333	240
29	24	iy	ih	s-n	0.616666666667	180
29	25	ae	ah	s-n	0.687777777778	900
29	25	ae	eh	s-n	0.774	500
29	25	ae	ih	s-n	0.641666666667	600
29	25	ae	iy	s-n	0.873333333333	300
29	25	ah	ae	s-n	0.463	1000
29	25	ah	eh	s-n	0.424	500
29	25	ah	ih	s-n	0.42	600
29	25	ah	iy	s-n	0.55	300
29	25	eh	ae	s-n	0.634	500
29	25	eh	ah	s-n	0.602222222222	450
29	25	eh	ih	s-n	0.643333333333	300
29	25	eh	iy	s-n	0.606666666667	150
29	25	ih	ae	s-n	0.446666666667	600
29	25	ih	ah	s-n	0.587037037037	540
29	25	ih	eh	s-n	0.636666666667	300
29	25	ih	iy	s-n	0.588888888889	180
29	25	iy	ae	s-n	0.676666666667	300
29	25	iy	ah	s-n	0.866666666667	270
29	25	iy	eh	s-n	0.846666666667	150
29	25	iy	ih	s-n	0.772222222222	180
29	26	ae	ah	s-n	0.68	900
29	26	ae	eh	s-n	0.77	300
29	26	ae	ih	s-n	0.5175	800
29	26	ae	iy	s-n	0.84	400
29	26	ah	ae	s-n	0.368	1000
29	26	ah	eh	s-n	0.563333333333	300
29	26	ah	ih	s-n	0.36875	800
29	26	ah	iy	s-n	0.71	400
29	26	eh	ae	s-n	0.533333333333	300
29	26	eh	ah	s-n	0.448148148148	270
29	26	eh	ih	s-n	0.495833333333	240
29	26	eh	iy	s-n	0.666666666667	120
29	26	ih	ae	s-n	0.495	800
29	26	ih	ah	s-n	0.611111111111	720
29	26	ih	eh	s-n	0.7625	240
29	26	ih	iy	s-n	0.80625	320
29	26	iy	ae	s-n	0.5925	400
29	26	iy	ah	s-n	0.858333333333	360
29	26	iy	eh	s-n	0.825	120
29	26	iy	ih	s-n	0.7125	320
29	27	ae	ah	s-n	0.767777777778	900
29	27	ae	eh	s-n	0.872	500
29	27	ae	ih	s-n	0.506666666667	300
29	27	ae	iy	s-n	0.895714285714	700
29	27	ah	ae	s-n	0.397	1000
29	27	ah	eh	s-n	0.526	500
29	27	ah	ih	s-n	0.363333333333	300
29	27	ah	iy	s-n	0.801428571429	700
29	27	eh	ae	s-n	0.512	500
29	27	eh	ah	s-n	0.6	450
29	27	eh	ih	s-n	0.373333333333	150
29	27	eh	iy	s-n	0.851428571429	350
29	27	ih	ae	s-n	0.47	300
29	27	ih	ah	s-n	0.707407407407	270
29	27	ih	eh	s-n	0.72	150
29	27	ih	iy	s-n	0.728571428571	210
29	27	iy	ae	s-n	0.571428571429	700
29	27	iy	ah	s-n	0.946031746032	630
29	27	iy	eh	s-n	0.965714285714	350
29	27	iy	ih	s-n	0.747619047619	210
29	30	ae	ah	s-n	0.681111111111	900
29	30	ae	eh	s-n	0.674285714286	700
29	30	ae	ih	s-n	0.46	300
29	30	ae	iy	s-n	0.845	400
29	30	ah	ae	s-n	0.263	1000
29	30	ah	eh	s-n	0.587142857143	700
29	30	ah	ih	s-n	0.29	300
29	30	ah	iy	s-n	0.7475	400
29	30	eh	ae	s-n	0.512857142857	700
29	30	eh	ah	s-n	0.580952380952	630
29	30	eh	ih	s-n	0.47619047619	210
29	30	eh	iy	s-n	0.921428571429	280
29	30	ih	ae	s-n	0.45	300
29	30	ih	ah	s-n	0.737037037037	270
29	30	ih	eh	s-n	0.738095238095	210
29	30	ih	iy	s-n	0.841666666667	120
29	30	iy	ae	s-n	0.37	400
29	30	iy	ah	s-n	0.658333333333	360
29	30	iy	eh	s-n	0.667857142857	280
29	30	iy	ih	s-n	0.458333333333	120
29	31	ae	ah	s-n	0.361111111111	360
29	31	ae	eh	s-n	0.573	1000
29	31	ae	ih	s-n	0.488333333333	600
29	31	ae	iy	s-n	0.706666666667	300
29	31	ah	ae	s-n	0.5825	400
29	31	ah	eh	s-n	0.765	400
29	31	ah	ih	s-n	0.558333333333	240
29	31	ah	iy	s-n	0.925	120
29	31	eh	ae	s-n	0.72	1000
29	31	eh	ah	s-n	0.402777777778	360
29	31	eh	ih	s-n	0.698333333333	600
29	31	eh	iy	s-n	0.826666666667	300
29	31	ih	ae	s-n	0.495	600
29	31	ih	ah	s-n	0.337962962963	216
29	31	ih	eh	s-n	0.596666666667	600
29	31	ih	iy	s-n	0.761111111111	180
29	31	iy	ae	s-n	0.413333333333	300
29	31	iy	ah	s-n	0.361111111111	108
29	31	iy	eh	s-n	0.756666666667	300
29	31	iy	ih	s-n	0.455555555556	180
29	32	ae	ah	s-n	0.511111111111	900
29	32	ae	eh	s-n	0.78	500
29	32	ae	ih	s-n	0.374285714286	700
29	32	ae	iy	s-n	0.723333333333	300
29	32	ah	ae	s-n	0.695	1000
29	32	ah	eh	s-n	0.63	500
29	32	ah	ih	s-n	0.524285714286	700
29	32	ah	iy	s-n	0.693333333333	300
29	32	eh	ae	s-n	0.68	500
29	32	eh	ah	s-n	0.364444444444	450
29	32	eh	ih	s-n	0.44	350
29	32	eh	iy	s-n	0.74	150
29	32	ih	ae	s-n	0.68	700
29	32	ih	ah	s-n	0.606349206349	630
29	32	ih	eh	s-n	0.782857142857	350
29	32	ih	iy	s-n	0.790476190476	210
29	32	iy	ae	s-n	0.65	300
29	32	iy	ah	s-n	0.651851851852	270
29	32	iy	eh	s-n	0.826666666667	150
29	32	iy	ih	s-n	0.552380952381	210
29	33	ae	ah	s-n	0.377777777778	450
29	33	ae	eh	s-n	0.43	400
29	33	ae	ih	s-n	0.42	500
29	33	ae	iy	s-n	0.83	200
29	33	ah	ae	s-n	0.386	500
29	33	ah	eh	s-n	0.6175	800
29	33	ah	ih	s-n	0.454	1000
29	33	ah	iy	s-n	0.765	400
29	33	eh	ae	s-n	0.42	400
29	33	eh	ah	s-n	0.430555555556	720
29	33	eh	ih	s-n	0.43625	800
29	33	eh	iy	s-n	0.75	320
29	33	ih	ae	s-n	0.484	500
29	33	ih	ah	s-n	0.514444444444	900
29	33	ih	eh	s-n	0.5775	800
29	33	ih	iy	s-n	0.925	400
29	33	iy	ae	s-n	0.47	200
29	33	iy	ah	s-n	0.783333333333	360
29	33	iy	eh	s-n	0.8625	320
29	33	iy	ih	s-n	0.745	400
30	1	ae	ah	s-n	0.562222222222	900
30	1	ae	eh	s-n	0.474206349206	504
30	1	ae	ih	s-n	0.488888888889	135
30	1	ae	iy	s-n	0.648148148148	108
30	1	ah	ae	s-n	0.553333333333	900
30	1	ah	eh	s-n	0.528571428571	560
30	1	ah	ih	s-n	0.553333333333	150
30	1	ah	iy	s-n	0.675	120
30	1	eh	ae	s-n	0.673611111111	720
30	1	eh	ah	s-n	0.78625	800
30	1	eh	ih	s-n	0.616666666667	120
30	1	eh	iy	s-n	0.927083333333	96
30	1	ih	ae	s-n	0.56	450
30	1	ih	ah	s-n	0.632	500
30	1	ih	eh	s-n	0.589285714286	280
30	1	ih	iy	s-n	0.666666666667	60
30	1	iy	ae	s-n	0.466666666667	270
30	1	iy	ah	s-n	0.603333333333	300
30	1	iy	eh	s-n	0.642857142857	168
30	1	iy	ih	s-n	0.422222222222	45
30	20	ae	ah	s-n	0.218333333333	600
30	20	ae	eh	s-n	0.511904761905	84
30	20	ae	ih	s-n	0.5	72
30	20	ae	iy	s-n	0.875	48
30	20	ah	ae	s-n	0.84	600
30	20	ah	eh	s-n	0.8	140
30	20	ah	ih	s-n	0.966666666667	120
30	20	ah	iy	s-n	0.95	80
30	20	eh	ae	s-n	0.666666666667	120
30	20	eh	ah	s-n	0.3	200
30	20	eh	ih	s-n	0.833333333333	24
30	20	eh	iy	s-n	0.9375	16
30	20	ih	ae	s-n	0.6125	240
30	20	ih	ah	s-n	0.16	400
30	20	ih	eh	s-n	0.589285714286	56
30	20	ih	iy	s-n	0.78125	32
30	20	iy	ae	s-n	0.75	120
30	20	iy	ah	s-n	0.285	200
30	20	iy	eh	s-n	0.892857142857	28
30	20	iy	ih	s-n	0.791666666667	24
30	23	ae	ah	s-n	0.49	900
30	23	ae	eh	s-n	0.520634920635	630
30	23	ae	ih	s-n	0.585185185185	270
30	23	ae	iy	s-n	0.907407407407	108
30	23	ah	ae	s-n	0.592222222222	900
30	23	ah	eh	s-n	0.527142857143	700
30	23	ah	ih	s-n	0.646666666667	300
30	23	ah	iy	s-n	0.95	120
30	23	eh	ae	s-n	0.802222222222	900
30	23	eh	ah	s-n	0.748	1000
30	23	eh	ih	s-n	0.773333333333	300
30	23	eh	iy	s-n	1.0	120
30	23	ih	ae	s-n	0.511111111111	900
30	23	ih	ah	s-n	0.517	1000
30	23	ih	eh	s-n	0.605714285714	700
30	23	ih	iy	s-n	0.991666666667	120
30	23	iy	ae	s-n	0.72962962963	270
30	23	iy	ah	s-n	0.336666666667	300
30	23	iy	eh	s-n	0.719047619048	210
30	23	iy	ih	s-n	0.788888888889	90
30	24	ae	ah	s-n	0.332857142857	700
30	24	ae	eh	s-n	0.628571428571	560
30	24	ae	ih	s-n	0.45	180
30	24	ae	iy	s-n	0.641666666667	120
30	24	ah	ae	s-n	0.705714285714	700
30	24	ah	eh	s-n	0.75	392
30	24	ah	ih	s-n	0.666666666667	126
30	24	ah	iy	s-n	0.809523809524	84
30	24	eh	ae	s-n	0.3	800
30	24	eh	ah	s-n	0.196428571429	560
30	24	eh	ih	s-n	0.340277777778	144
30	24	eh	iy	s-n	0.604166666667	96
30	24	ih	ae	s-n	0.463333333333	600
30	24	ih	ah	s-n	0.32619047619	420
30	24	ih	eh	s-n	0.583333333333	336
30	24	ih	iy	s-n	0.722222222222	72
30	24	iy	ae	s-n	0.106666666667	300
30	24	iy	ah	s-n	0.17619047619	210
30	24	iy	eh	s-n	0.446428571429	168
30	24	iy	ih	s-n	0.0740740740741	54
30	25	ae	ah	s-n	0.699	1000
30	25	ae	eh	s-n	0.74	350
30	25	ae	ih	s-n	0.527777777778	180
30	25	ae	iy	s-n	0.883333333333	120
30	25	ah	ae	s-n	0.711	1000
30	25	ah	eh	s-n	0.642857142857	350
30	25	ah	ih	s-n	0.833333333333	180
30	25	ah	iy	s-n	0.475	120
30	25	eh	ae	s-n	0.534	500
30	25	eh	ah	s-n	0.614	500
30	25	eh	ih	s-n	0.522222222222	90
30	25	eh	iy	s-n	0.566666666667	60
30	25	ih	ae	s-n	0.526666666667	600
30	25	ih	ah	s-n	0.635	600
30	25	ih	eh	s-n	0.7	210
30	25	ih	iy	s-n	0.722222222222	72
30	25	iy	ae	s-n	0.666666666667	300
30	25	iy	ah	s-n	0.713333333333	300
30	25	iy	eh	s-n	0.866666666667	105
30	25	iy	ih	s-n	0.555555555556	54
30	26	ae	ah	s-n	0.713	1000
30	26	ae	eh	s-n	0.547619047619	210
30	26	ae	ih	s-n	0.329166666667	240
30	26	ae	iy	s-n	0.73125	160
30	26	ah	ae	s-n	0.507	1000
30	26	ah	eh	s-n	0.471428571429	210
30	26	ah	ih	s-n	0.333333333333	240
30	26	ah	iy	s-n	0.575	160
30	26	eh	ae	s-n	0.68	300
30	26	eh	ah	s-n	0.756666666667	300
30	26	eh	ih	s-n	0.430555555556	72
30	26	eh	iy	s-n	0.854166666667	48
30	26	ih	ae	s-n	0.66625	800
30	26	ih	ah	s-n	0.7825	800
30	26	ih	eh	s-n	0.654761904762	168
30	26	ih	iy	s-n	0.78125	128
30	26	iy	ae	s-n	0.6875	400
30	26	iy	ah	s-n	0.7725	400
30	26	iy	eh	s-n	0.666666666667	84
30	26	iy	ih	s-n	0.385416666667	96
30	27	ae	ah	s-n	0.56	1000
30	27	ae	eh	s-n	0.774285714286	350
30	27	ae	ih	s-n	0.4	90
30	27	ae	iy	s-n	0.982142857143	280
30	27	ah	ae	s-n	0.734	1000
30	27	ah	eh	s-n	0.554285714286	350
30	27	ah	ih	s-n	0.622222222222	90
30	27	ah	iy	s-n	0.928571428571	280
30	27	eh	ae	s-n	0.472	500
30	27	eh	ah	s-n	0.468	500
30	27	eh	ih	s-n	0.466666666667	45
30	27	eh	iy	s-n	0.957142857143	140
30	27	ih	ae	s-n	0.686666666667	300
30	27	ih	ah	s-n	0.473333333333	300
30	27	ih	eh	s-n	0.666666666667	105
30	27	ih	iy	s-n	0.940476190476	84
30	27	iy	ae	s-n	0.561428571429	700
30	27	iy	ah	s-n	0.575714285714	700
30	27	iy	eh	s-n	0.85306122449	245
30	27	iy	ih	s-n	0.396825396825	63
30	29	ae	ah	s-n	0.375555555556	900
30	29	ae	eh	s-n	0.57	700
30	29	ae	ih	s-n	0.516666666667	300
30	29	ae	iy	s-n	0.7525	400
30	29	ah	ae	s-n	0.547777777778	900
30	29	ah	eh	s-n	0.515873015873	630
30	29	ah	ih	s-n	0.625925925926	270
30	29	ah	iy	s-n	0.905555555556	360
30	29	eh	ae	s-n	0.625	1000
30	29	eh	ah	s-n	0.614444444444	900
30	29	eh	ih	s-n	0.706666666667	300
30	29	eh	iy	s-n	0.91	400
30	29	ih	ae	s-n	0.421	1000
30	29	ih	ah	s-n	0.356666666667	900
30	29	ih	eh	s-n	0.472857142857	700
30	29	ih	iy	s-n	0.78	400
30	29	iy	ae	s-n	0.491	1000
30	29	iy	ah	s-n	0.494444444444	900
30	29	iy	eh	s-n	0.688571428571	700
30	29	iy	ih	s-n	0.51	300
30	31	ae	ah	s-n	0.5625	400
30	31	ae	eh	s-n	0.438571428571	700
30	31	ae	ih	s-n	0.488888888889	180
30	31	ae	iy	s-n	0.883333333333	120
30	31	ah	ae	s-n	0.41	400
30	31	ah	eh	s-n	0.382142857143	280
30	31	ah	ih	s-n	0.402777777778	72
30	31	ah	iy	s-n	0.854166666667	48
30	31	eh	ae	s-n	0.769	1000
30	31	eh	ah	s-n	0.775	400
30	31	eh	ih	s-n	0.755555555556	180
30	31	eh	iy	s-n	0.95	120
30	31	ih	ae	s-n	0.59	600
30	31	ih	ah	s-n	0.720833333333	240
30	31	ih	eh	s-n	0.514285714286	420
30	31	ih	iy	s-n	0.944444444444	72
30	31	iy	ae	s-n	0.333333333333	300
30	31	iy	ah	s-n	0.325	120
30	31	iy	eh	s-n	0.642857142857	210
30	31	iy	ih	s-n	0.462962962963	54
30	32	ae	ah	s-n	0.292	1000
30	32	ae	eh	s-n	0.685714285714	350
30	32	ae	ih	s-n	0.757142857143	210
30	32	ae	iy	s-n	0.625	120
30	32	ah	ae	s-n	0.562	1000
30	32	ah	eh	s-n	0.725714285714	350
30	32	ah	ih	s-n	0.77619047619	210
30	32	ah	iy	s-n	0.791666666667	120
30	32	eh	ae	s-n	0.512	500
30	32	eh	ah	s-n	0.41	500
30	32	eh	ih	s-n	0.895238095238	105
30	32	eh	iy	s-n	0.683333333333	60
30	32	ih	ae	s-n	0.307142857143	700
30	32	ih	ah	s-n	0.281428571429	700
30	32	ih	eh	s-n	0.391836734694	245
30	32	ih	iy	s-n	0.714285714286	84
30	32	iy	ae	s-n	0.41	300
30	32	iy	ah	s-n	0.396666666667	300
30	32	iy	eh	s-n	0.714285714286	105
30	32	iy	ih	s-n	0.555555555556	63
30	33	ae	ah	s-n	0.558	500
30	33	ae	eh	s-n	0.464285714286	280
30	33	ae	ih	s-n	0.72	150
30	33	ae	iy	s-n	0.8	80
30	33	ah	ae	s-n	0.618	500
30	33	ah	eh	s-n	0.5875	560
30	33	ah	ih	s-n	0.663333333333	300
30	33	ah	iy	s-n	0.68125	160
30	33	eh	ae	s-n	0.6325	400
30	33	eh	ah	s-n	0.495	800
30	33	eh	ih	s-n	0.7	240
30	33	eh	iy	s-n	0.7890625	128
30	33	ih	ae	s-n	0.424	500
30	33	ih	ah	s-n	0.476	1000
30	33	ih	eh	s-n	0.423214285714	560
30	33	ih	iy	s-n	0.7625	160
30	33	iy	ae	s-n	0.59	200
30	33	iy	ah	s-n	0.6	400
30	33	iy	eh	s-n	0.754464285714	224
30	33	iy	ih	s-n	0.783333333333	120
31	1	ae	ah	s-n	0.586111111111	360
